arm,status,in_balanced_panel,network,x,y,radius,r_status,shd_truth,n_k,k_g0,AUC_frac,AUC_frac_usable,endpoint_gap,AUC_frac_contra_as_fail,endpoint_contra_gap,n_grid_points_S_defined,contradiction_rate_at_d1,median_contradiction_rate,n_grid_points,n_grid_points_usable,n_grid_points_censored,endpoint_censored,min_n_eval,median_n_eval,separation,separation_status,largest_component_size,component_size,dispatch_leg,gate,assumes,shard_id,frame_row_id,condition,model,family,naming,elicit_arm,n_asked,n_asserted,assert_rate,k_accuracy,n_k_correct,n_k_wrong,n_declined,n_parse_fail,n_not_reached,n_off_skeleton,k_source,radius_committed_programmatic_k
llm,ok,False,diabetes,gut_abs_1,ins_dep_util_8,1,ok,36,14,14,0.4210731243496658,0.4210731243496658,0.0,0.36219999999999997,0.05887312434966585,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,a32c99af098d4666,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_1,tot_bal_2,1,ok,36,14,14,0.4210731243496658,0.4210731243496658,0.0,0.36219999999999997,0.05887312434966585,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,d992db99b94c8c86,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_10,bg_16,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,e361e92769f837c3,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_10,tot_bal_16,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,e0dddf99ca0cdc1d,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_11,ins_dep_util_21,1,ok,36,14,14,0.42376192618953745,0.42376192618953745,0.0,0.3643,0.05946192618953744,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,7bb92dd8e82f8406,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_11,tot_bal_12,1,ok,36,14,14,0.42376192618953745,0.42376192618953745,0.0,0.3643,0.05946192618953744,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,5e494a9ffdd557d6,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_12,gut_abs_21,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,9b350805f0569588,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_12,ins_dep_util_18,1,ok,36,14,14,0.4252792660426232,0.4252792660426232,0.0,0.3677,0.0575792660426232,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,9de97d313ff757c5,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_13,cho_bal_21,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,2c71e9edb94415d5,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_13,gut_abs_18,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,2c9186d737e9ca60,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_14,basal_bal_23,1,ok,36,14,14,0.4237977679006623,0.4237977679006623,0.0,0.36550000000000005,0.05829776790066227,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,844ee01af2e15060,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_14,cho_bal_18,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,8b837c2b7c3ced36,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_14,renal_cl_23,1,ok,36,14,14,0.4237977679006623,0.4237977679006623,0.0,0.36550000000000005,0.05829776790066227,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,2f05ba6f4932ac89,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_16,ins_indep_util_21,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,893a4293aadd59ad,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_17,ins_dep_21,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,de99e30245f1e498,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_18,glu_prod_20,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,684d8737e69f68b6,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_19,cho_22,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,4cb735573cc42b2d,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_2,cho_19,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,a340be0ff1119055,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_2,glu_prod_13,1,ok,36,14,14,0.4192497782445307,0.4192497782445307,0.0,0.3607,0.05854977824453067,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,a7279658a8841084,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_2,ins_dep_10,1,ok,36,14,14,0.4192497782445307,0.4192497782445307,0.0,0.3607,0.05854977824453067,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,deaf95c45594dd61,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_2,ins_indep_8,1,ok,36,14,14,0.4192497782445307,0.4192497782445307,0.0,0.3607,0.05854977824453067,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,c0d12c7fdd9022f9,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_3,bg_23,1,ok,36,14,14,0.42047725869888664,0.42047725869888664,0.0,0.3632,0.05727725869888661,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,786661be9de265c4,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_3,endo_bal_17,1,ok,36,14,14,0.42047725869888664,0.42047725869888664,0.0,0.3632,0.05727725869888661,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,13f97ca04770dd54,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_3,ins_indep_10,1,ok,36,14,14,0.42047725869888664,0.42047725869888664,0.0,0.3632,0.05727725869888661,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,420ffc62b9083831,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_3,tot_bal_23,1,ok,36,14,14,0.42047725869888664,0.42047725869888664,0.0,0.3632,0.05727725869888661,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,1d5d42fea68cfa6b,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_4,endo_bal_13,1,ok,36,14,14,0.42471226994060707,0.42471226994060707,0.0,0.3639,0.06081226994060707,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,d505147ca3c48fa0,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_4,ins_dep_util_8,1,ok,36,14,14,0.42471226994060707,0.42471226994060707,0.0,0.3639,0.06081226994060707,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,0e85df76d88d3f5b,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_5,bg_16,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,474faed101c22474,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_5,gut_abs_8,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,dca8b0947cd3b844,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_5,tot_bal_16,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,b3cca86003680100,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_6,bg_12,1,ok,36,14,14,0.4326454648823546,0.4326454648823546,0.0,0.37160000000000004,0.06104546488235457,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,e38a9b36bbafa883,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_6,cho_bal_8,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,6368615d992247e8,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_6,ins_dep_util_21,1,ok,36,14,14,0.4326454648823546,0.4326454648823546,0.0,0.37160000000000004,0.06104546488235457,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,f3d15793834e598a,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_6,tot_bal_12,1,ok,36,14,14,0.4326454648823546,0.4326454648823546,0.0,0.37160000000000004,0.06104546488235457,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,735fdd5f104565bc,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_7,gut_abs_20,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,e4804c5c82c69a17,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_7,ins_dep_util_18,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,4c9cc0bd067ecbe4,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_8,cho_bal_21,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,830496271a0817a9,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_8,gut_abs_17,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,0a608120936ce38d,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,gut_abs_8,ins_dep_util_14,1,ok,36,14,14,0.42925667882415725,0.42925667882415725,0.0,0.3687,0.06055667882415722,9,0.0,0.264,10,9,0,False,0,736.0,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,29cdf00367967ddc,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_9,basal_bal_23,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,b303ecdbb6442894,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_9,cho_bal_18,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,a8bc01bc9f0b987c,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_9,gut_abs_13,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,68d8e2e441abdbe5,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,diabetes,gut_abs_9,renal_cl_23,,,36,14,14,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,3,2,,fast_gate,,llm__D_LLM_72B__diabetes,b363e2c9ce2f7163,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,ins_indep_util_0,bg_2,1,ok,36,14,14,0.6508357579016991,0.6508357579016991,0.0,0.4575,0.1933357579016991,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,5338c31aed8088f0,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,ins_indep_util_0,endo_bal_13,1,ok,36,14,14,0.6508357579016991,0.6508357579016991,0.0,0.4575,0.1933357579016991,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,98a2c0415a52f510,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,ins_indep_util_0,ins_dep_util_7,1,ok,36,14,14,0.6508357579016991,0.6508357579016991,0.0,0.4575,0.1933357579016991,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,639f43a7ff140fd9,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,ins_indep_util_0,tot_bal_2,1,ok,36,14,14,0.6508357579016991,0.6508357579016991,0.0,0.4575,0.1933357579016991,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,b72e45a27ccfe6a0,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,renal_cl_0,basal_bal_2,1,ok,36,14,14,0.6643993212465874,0.6643993212465874,0.0,0.4524,0.21199932124658738,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,88ebac5362015ee8,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,renal_cl_0,ins_dep_7,1,ok,36,14,14,0.6643993212465874,0.6643993212465874,0.0,0.4524,0.21199932124658738,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,6db77461c9d83a21,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,renal_cl_0,ins_indep_util_3,1,ok,36,14,14,0.6643993212465874,0.6643993212465874,0.0,0.4524,0.21199932124658738,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,08bb94259a3664ab,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,diabetes,renal_cl_0,renal_cl_2,1,ok,36,14,14,0.6643993212465874,0.6643993212465874,0.0,0.4524,0.21199932124658738,9,0.0,0.264,10,9,0,False,0,736.0,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__diabetes,441c13bf7fe527cf,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,14,14,1.0,0.14285714285714285,2,12,0,0,0,0,knowledge.json,1
llm,ok,False,ecoli70,asnA,aceB,1,ok,16,21,25,0.521680685098823,0.7295754219409283,0.20789473684210524,0.0252,0.49648068509882304,5,0.763,0.999,10,2,0,False,0,1.0,,no_z_member_in_component,10,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__ecoli70,a0e3866ed46bc276,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,25,21,0.84,0.6666666666666666,14,7,4,0,0,0,knowledge.json,1
llm,ok,False,ecoli70,asnA,icdA,1,ok,16,21,25,0.521680685098823,0.7295754219409283,0.20789473684210524,0.0252,0.49648068509882304,5,0.763,0.999,10,2,0,False,0,1.0,,no_z_member_in_component,10,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__ecoli70,d464092a3a18a78d,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,25,21,0.84,0.6666666666666666,14,7,4,0,0,0,knowledge.json,1
llm,ok,False,ecoli70,sucA,b1583,2,ok,16,21,25,0.905101113146791,0.6886537447257384,0.2164473684210526,0.0262,0.878901113146791,5,0.763,0.999,10,2,0,False,0,1.0,1,measured,10,8,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__ecoli70,2e8c02cf6a594f11,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,25,21,0.84,0.6666666666666666,14,7,4,0,0,0,knowledge.json,1
llm,ok,False,ecoli70,sucA,ftsJ,2,ok,16,21,25,0.905101113146791,0.6886537447257384,0.2164473684210526,0.0262,0.878901113146791,5,0.763,0.999,10,2,0,False,0,1.0,1,measured,10,8,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__ecoli70,52e7dc566a6a18b9,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,25,21,0.84,0.6666666666666666,14,7,4,0,0,0,knowledge.json,1
llm,ok,False,ecoli70,sucA,lacY,2,ok,16,21,25,0.905101113146791,0.6886537447257384,0.2164473684210526,0.0262,0.878901113146791,5,0.763,0.999,10,2,0,False,0,1.0,1,measured,10,8,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__ecoli70,98e96c85d6e04c63,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,25,21,0.84,0.6666666666666666,14,7,4,0,0,0,knowledge.json,1
llm,ok,False,ecoli70,sucA,lacZ,2,ok,16,21,25,0.905101113146791,0.6886537447257384,0.2164473684210526,0.0262,0.878901113146791,5,0.763,0.999,10,2,0,False,0,1.0,1,measured,10,8,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__ecoli70,700e69698df51cdf,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,25,21,0.84,0.6666666666666666,14,7,4,0,0,0,knowledge.json,1
llm,ok,False,ecoli70,sucA,mopB,2,ok,16,21,25,0.905101113146791,0.6886537447257384,0.2164473684210526,0.0262,0.878901113146791,5,0.763,0.999,10,2,0,False,0,1.0,1,measured,10,8,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_72B__ecoli70,3e1312f6bf21c58f,D_LLM_72B,Qwen2.5-72B-Instruct,qwen2,real,deployment,25,21,0.84,0.6666666666666666,14,7,4,0,0,0,knowledge.json,1
